"","BC_ID","Gen_0","Strain","Environment"
"500",10291,-3.09562533758,"DivAnc","1_SC3"
"501",10334,-5.43007908873,"DivAnc","1_SC3"
"502",10395,-3.26721609541,"DivAnc","1_SC3"
"503",10427,-3.19708297834,"DivAnc","1_SC3"
"504",10433,-3.93176853494,"DivAnc","1_SC3"
"505",10435,-2.85546914739,"DivAnc","1_SC3"
"506",10447,-4.77686657495,"DivAnc","1_SC3"
"507",10515,-4.21259514451,"DivAnc","1_SC3"
"508",10633,-4.8280190974,"DivAnc","1_SC3"
"509",10702,-5.73110908439,"DivAnc","1_SC3"
"510",10731,-5.73110908439,"DivAnc","1_SC3"
"511",10785,-3.01845938277,"DivAnc","1_SC3"
"512",10891,-2.93453475118,"DivAnc","1_SC3"
"513",10979,-3.8390144817,"DivAnc","1_SC3"
"514",10983,-3.46159614017,"DivAnc","1_SC3"
"515",10986,-5.43007908873,"DivAnc","1_SC3"
"516",10996,-3.89860017169,"DivAnc","1_SC3"
"517",11008,-5.73110908439,"DivAnc","1_SC3"
"518",11011,-3.68189106172,"DivAnc","1_SC3"
"519",11133,-2.84405470634,"DivAnc","1_SC3"
"520",11145,-3.17722605775,"DivAnc","1_SC3"
"521",11167,-4.68971639923,"DivAnc","1_SC3"
"522",11229,-5.25398782967,"DivAnc","1_SC3"
"523",11312,-5.73110908439,"DivAnc","1_SC3"
"524",11314,-3.44555177538,"DivAnc","1_SC3"
"525",11324,-5.43007908873,"DivAnc","1_SC3"
"526",11439,-5.73110908439,"DivAnc","1_SC3"
"527",11450,-5.03213908006,"DivAnc","1_SC3"
"528",11455,-5.73110908439,"DivAnc","1_SC3"
"529",11478,-5.73110908439,"DivAnc","1_SC3"
"530",11488,-5.25398782967,"DivAnc","1_SC3"
"531",11501,-5.12904909306,"DivAnc","1_SC3"
"532",11504,-2.94792039332,"DivAnc","1_SC3"
"533",11532,-5.73110908439,"DivAnc","1_SC3"
"534",11540,-5.25398782967,"DivAnc","1_SC3"
"535",11556,-5.12904909306,"DivAnc","1_SC3"
"536",11557,-3.12258305082,"DivAnc","1_SC3"
"537",11587,-5.73110908439,"DivAnc","1_SC3"
"538",11611,-3.22056407419,"DivAnc","1_SC3"
"539",11625,-5.73110908439,"DivAnc","1_SC3"
"540",11634,-3.23556474685,"DivAnc","1_SC3"
"541",11647,-5.73110908439,"DivAnc","1_SC3"
"542",11690,-3.19328998932,"DivAnc","1_SC3"
"543",11700,-2.78416581369,"DivAnc","1_SC3"
"544",11757,-3.1204489213,"DivAnc","1_SC3"
"545",11868,-2.97068660097,"DivAnc","1_SC3"
"546",11891,-4.15132548778,"DivAnc","1_SC3"
"547",11895,-3.80169015868,"DivAnc","1_SC3"
"548",11917,-5.73110908439,"DivAnc","1_SC3"
"549",11969,-5.73110908439,"DivAnc","1_SC3"
"550",11985,-5.12904909306,"DivAnc","1_SC3"
"551",12000,-3.11832522767,"DivAnc","1_SC3"
"552",12011,-3.96025707275,"DivAnc","1_SC3"
"553",12037,-3.43225600798,"DivAnc","1_SC3"
"554",12039,-5.73110908439,"DivAnc","1_SC3"
"555",12056,-3.03213908006,"DivAnc","1_SC3"
"556",12057,-2.91288319078,"DivAnc","1_SC3"
"557",12136,-4.02353890829,"DivAnc","1_SC3"
"558",12143,-4.88601104438,"DivAnc","1_SC3"
"559",12156,-5.73110908439,"DivAnc","1_SC3"
"560",12167,-5.73110908439,"DivAnc","1_SC3"
"561",12179,-5.73110908439,"DivAnc","1_SC3"
"562",12189,-3.59438851724,"DivAnc","1_SC3"
"563",12219,-2.96993327124,"DivAnc","1_SC3"
"564",12265,-3.32456890396,"DivAnc","1_SC3"
"565",12347,-5.73110908439,"DivAnc","1_SC3"
"566",12423,-5.25398782967,"DivAnc","1_SC3"
"567",12424,-5.12904909306,"DivAnc","1_SC3"
"568",12465,-5.73110908439,"DivAnc","1_SC3"
"569",12485,-2.58715796797,"DivAnc","1_SC3"
"570",12487,-5.73110908439,"DivAnc","1_SC3"
"571",12516,-4.95295783401,"DivAnc","1_SC3"
"572",12522,-5.73110908439,"DivAnc","1_SC3"
"573",12534,-5.03213908006,"DivAnc","1_SC3"
"574",12621,-5.73110908439,"DivAnc","1_SC3"
"575",12627,-5.25398782967,"DivAnc","1_SC3"
"576",12639,-3.0051974521,"DivAnc","1_SC3"
"577",12694,-5.73110908439,"DivAnc","1_SC3"
"578",12699,-3.42361304648,"DivAnc","1_SC3"
"579",12747,-3.84461835922,"DivAnc","1_SC3"
"580",12769,-2.9782926532,"DivAnc","1_SC3"
"581",12774,-5.43007908873,"DivAnc","1_SC3"
"582",12925,-3.55792281598,"DivAnc","1_SC3"
"583",12957,-2.99791181929,"DivAnc","1_SC3"
"584",12971,-3.18088073134,"DivAnc","1_SC3"
"585",13001,-3.8334819931,"DivAnc","1_SC3"
"586",13022,-5.25398782967,"DivAnc","1_SC3"
"587",13101,-5.73110908439,"DivAnc","1_SC3"
"588",13120,-3.29974532023,"DivAnc","1_SC3"
"589",13134,-5.73110908439,"DivAnc","1_SC3"
"590",13154,-5.25398782967,"DivAnc","1_SC3"
"591",13321,-5.73110908439,"DivAnc","1_SC3"
"592",13369,-2.80994303375,"DivAnc","1_SC3"
"593",13481,-5.73110908439,"DivAnc","1_SC3"
"594",13496,-5.73110908439,"DivAnc","1_SC3"
"595",13499,-3.54358836356,"DivAnc","1_SC3"
"596",13505,-3.03040536725,"DivAnc","1_SC3"
"597",13508,-5.73110908439,"DivAnc","1_SC3"
"598",13524,-5.73110908439,"DivAnc","1_SC3"
"599",13527,-3.46159614017,"DivAnc","1_SC3"
"600",13620,-5.73110908439,"DivAnc","1_SC3"
"601",13659,-5.43007908873,"DivAnc","1_SC3"
"602",13664,-5.73110908439,"DivAnc","1_SC3"
"603",13690,-3.29974532023,"DivAnc","1_SC3"
"604",13699,-4.36938124838,"DivAnc","1_SC3"
"605",13780,-4.47583657929,"DivAnc","1_SC3"
"606",13802,-4.73110908439,"DivAnc","1_SC3"
"607",13868,-2.47874156993,"DivAnc","1_SC3"
"608",13926,-5.73110908439,"DivAnc","1_SC3"
"609",13932,-5.73110908439,"DivAnc","1_SC3"
"610",13934,-3.21789148432,"DivAnc","1_SC3"
"611",13937,-5.73110908439,"DivAnc","1_SC3"
"612",14029,-5.43007908873,"DivAnc","1_SC3"
"613",14075,-5.73110908439,"DivAnc","1_SC3"
"614",14156,-3.24397070892,"DivAnc","1_SC3"
"615",14288,-5.43007908873,"DivAnc","1_SC3"
"616",14313,-5.73110908439,"DivAnc","1_SC3"
"617",14375,-3.02268818426,"DivAnc","1_SC3"
"618",14408,-5.73110908439,"DivAnc","1_SC3"
"619",14425,-2.94435766225,"DivAnc","1_SC3"
"620",14442,-5.43007908873,"DivAnc","1_SC3"
"621",14456,-3.26721609541,"DivAnc","1_SC3"
"622",14484,-5.73110908439,"DivAnc","1_SC3"
"623",14517,-5.73110908439,"DivAnc","1_SC3"
"624",14525,-3.25835263508,"DivAnc","1_SC3"
"625",14563,-5.43007908873,"DivAnc","1_SC3"
"626",14575,-4.65192783834,"DivAnc","1_SC3"
"627",14584,-3.31280779307,"DivAnc","1_SC3"
"628",14619,-3.39265259079,"DivAnc","1_SC3"
"629",14631,-5.12904909306,"DivAnc","1_SC3"
"630",14680,-5.03213908006,"DivAnc","1_SC3"
"631",14681,-5.73110908439,"DivAnc","1_SC3"
"632",14699,-5.73110908439,"DivAnc","1_SC3"
"633",14725,-5.43007908873,"DivAnc","1_SC3"
"634",14745,-3.3656210995,"DivAnc","1_SC3"
"635",14753,-5.25398782967,"DivAnc","1_SC3"
"636",14852,-3.02268818426,"DivAnc","1_SC3"
"637",14904,-5.73110908439,"DivAnc","1_SC3"
"638",14944,-5.73110908439,"DivAnc","1_SC3"
"639",15028,-5.43007908873,"DivAnc","1_SC3"
"640",15140,-3.34017397729,"DivAnc","1_SC3"
"641",15168,-3.47103769641,"DivAnc","1_SC3"
"642",15183,-5.25398782967,"DivAnc","1_SC3"
"643",15188,-5.73110908439,"DivAnc","1_SC3"
"644",15193,-3.26424146404,"DivAnc","1_SC3"
"645",15204,-5.73110908439,"DivAnc","1_SC3"
"646",15248,-5.43007908873,"DivAnc","1_SC3"
"647",15282,-3.17722605775,"DivAnc","1_SC3"
"648",15353,-3.52971196007,"DivAnc","1_SC3"
"649",15460,-3.66292322265,"DivAnc","1_SC3"
"650",15560,-3.92492911041,"DivAnc","1_SC3"
"651",15592,-5.43007908873,"DivAnc","1_SC3"
"652",15595,-5.25398782967,"DivAnc","1_SC3"
"653",15611,-5.43007908873,"DivAnc","1_SC3"
"654",15708,-5.12904909306,"DivAnc","1_SC3"
"655",15709,-4.36938124838,"DivAnc","1_SC3"
"656",15715,-4.45235548344,"DivAnc","1_SC3"
"657",15797,-5.73110908439,"DivAnc","1_SC3"
"658",15814,-3.74883785135,"DivAnc","1_SC3"
"659",15847,-5.43007908873,"DivAnc","1_SC3"
"660",15899,-4.8280190974,"DivAnc","1_SC3"
"661",15944,-3.37700064525,"DivAnc","1_SC3"
"662",16023,-5.25398782967,"DivAnc","1_SC3"
"663",16039,-5.73110908439,"DivAnc","1_SC3"
"664",16121,-3.23142200177,"DivAnc","1_SC3"
"665",16193,-5.43007908873,"DivAnc","1_SC3"
"666",16226,-3.82262406551,"DivAnc","1_SC3"
"667",16236,-4.88601104438,"DivAnc","1_SC3"
"668",16251,-5.73110908439,"DivAnc","1_SC3"
"669",16271,-4.73110908439,"DivAnc","1_SC3"
"670",16319,-5.43007908873,"DivAnc","1_SC3"
"671",16385,-3.93176853494,"DivAnc","1_SC3"
"672",16406,-5.43007908873,"DivAnc","1_SC3"
"673",16446,-5.43007908873,"DivAnc","1_SC3"
"674",16456,-5.73110908439,"DivAnc","1_SC3"
"675",16525,-3.25543789607,"DivAnc","1_SC3"
"676",16541,-5.43007908873,"DivAnc","1_SC3"
"677",16561,-5.43007908873,"DivAnc","1_SC3"
"678",16573,-5.73110908439,"DivAnc","1_SC3"
"679",16586,-4.02353890829,"DivAnc","1_SC3"
"680",16653,-3.13122601232,"DivAnc","1_SC3"
"681",16726,-5.73110908439,"DivAnc","1_SC3"
"682",16728,-5.43007908873,"DivAnc","1_SC3"
"683",16753,-5.73110908439,"DivAnc","1_SC3"
"684",16794,-3.22595910607,"DivAnc","1_SC3"
"685",16819,-3.67803064091,"DivAnc","1_SC3"
"686",16836,-5.73110908439,"DivAnc","1_SC3"
"687",16873,-4.38868640357,"DivAnc","1_SC3"
"688",16906,-3.06646710884,"DivAnc","1_SC3"
"689",16916,-3.20090938619,"DivAnc","1_SC3"
"690",16966,-3.35089784268,"DivAnc","1_SC3"
"691",17017,-4.25398782967,"DivAnc","1_SC3"
"692",17032,-3.18580196793,"DivAnc","1_SC3"
"693",17084,-3.97523422872,"DivAnc","1_SC3"
"694",17090,-3.89860017169,"DivAnc","1_SC3"
"695",17096,-5.73110908439,"DivAnc","1_SC3"
"696",17129,-3.12580403825,"DivAnc","1_SC3"
"697",17143,-3.70580321913,"DivAnc","1_SC3"
"698",17166,-5.43007908873,"DivAnc","1_SC3"
"699",17174,-3.30622744776,"DivAnc","1_SC3"
"700",17243,-5.73110908439,"DivAnc","1_SC3"
"701",17292,-3.34017397729,"DivAnc","1_SC3"
"702",17353,-3.19708297834,"DivAnc","1_SC3"
"703",17358,-5.12904909306,"DivAnc","1_SC3"
"704",17365,-5.73110908439,"DivAnc","1_SC3"
"705",17510,-5.43007908873,"DivAnc","1_SC3"
"706",17511,-3.31613573642,"DivAnc","1_SC3"
"707",17516,-5.73110908439,"DivAnc","1_SC3"
"708",17524,-3.78662641224,"DivAnc","1_SC3"
"709",17609,-4.09764062881,"DivAnc","1_SC3"
"710",17650,-4.05901122646,"DivAnc","1_SC3"
"711",17665,-5.73110908439,"DivAnc","1_SC3"
"712",17697,-3.84461835922,"DivAnc","1_SC3"
"713",17710,-5.73110908439,"DivAnc","1_SC3"
"714",17721,-3.14004447737,"DivAnc","1_SC3"
"715",17722,-5.43007908873,"DivAnc","1_SC3"
"716",17761,-5.43007908873,"DivAnc","1_SC3"
"717",17815,-4.05901122646,"DivAnc","1_SC3"
"718",17853,-5.73110908439,"DivAnc","1_SC3"
"719",17878,-3.86778622427,"DivAnc","1_SC3"
"720",17909,-3.01594172654,"DivAnc","1_SC3"
"721",17950,-2.91886438759,"DivAnc","1_SC3"
"722",17951,-5.73110908439,"DivAnc","1_SC3"
"723",17999,-5.43007908873,"DivAnc","1_SC3"
"724",18002,-5.73110908439,"DivAnc","1_SC3"
"725",18099,-3.35089784268,"DivAnc","1_SC3"
"726",18139,-3.18088073134,"DivAnc","1_SC3"
"727",18146,-5.73110908439,"DivAnc","1_SC3"
"728",18148,-3.07886274339,"DivAnc","1_SC3"
"729",18170,-3.14004447737,"DivAnc","1_SC3"
"730",18212,-5.73110908439,"DivAnc","1_SC3"
"731",18245,-3.12580403825,"DivAnc","1_SC3"
"732",18303,-3.70172530671,"DivAnc","1_SC3"
"733",18371,-3.0627231677,"DivAnc","1_SC3"
"734",18393,-5.73110908439,"DivAnc","1_SC3"
"735",18403,-5.73110908439,"DivAnc","1_SC3"
"736",18408,-3.50066016301,"DivAnc","1_SC3"
"737",18414,-4.50066016301,"DivAnc","1_SC3"
"738",18422,-4.08765640791,"DivAnc","1_SC3"
"739",18509,-5.73110908439,"DivAnc","1_SC3"
"740",18525,-3.08177422568,"DivAnc","1_SC3"
"741",18606,-5.73110908439,"DivAnc","1_SC3"
"742",18637,-5.73110908439,"DivAnc","1_SC3"
"743",18777,-5.73110908439,"DivAnc","1_SC3"
"744",18782,-3.66665109517,"DivAnc","1_SC3"
"745",18805,-5.25398782967,"DivAnc","1_SC3"
"746",18815,-5.73110908439,"DivAnc","1_SC3"
"747",18837,-3.41304574943,"DivAnc","1_SC3"
"748",18854,-5.03213908006,"DivAnc","1_SC3"
"749",18886,-3.82262406551,"DivAnc","1_SC3"
"750",18897,-3.08470535817,"DivAnc","1_SC3"
"751",18974,-3.74883785135,"DivAnc","1_SC3"
"752",18986,-5.73110908439,"DivAnc","1_SC3"
"753",19099,-4.06835125271,"DivAnc","1_SC3"
"754",19112,-4.05901122646,"DivAnc","1_SC3"
"755",19300,-5.25398782967,"DivAnc","1_SC3"
"756",19350,-5.73110908439,"DivAnc","1_SC3"
"757",19394,-5.73110908439,"DivAnc","1_SC3"
"758",19412,-5.73110908439,"DivAnc","1_SC3"
"759",19530,-3.38280422134,"DivAnc","1_SC3"
"760",19533,-3.23004982217,"DivAnc","1_SC3"
"761",19687,-5.73110908439,"DivAnc","1_SC3"
"762",19696,-5.73110908439,"DivAnc","1_SC3"
"763",19725,-5.73110908439,"DivAnc","1_SC3"
"764",19735,-4.02353890829,"DivAnc","1_SC3"
"765",19816,-5.43007908873,"DivAnc","1_SC3"
"766",19874,-5.73110908439,"DivAnc","1_SC3"
"767",19899,-4.28395105305,"DivAnc","1_SC3"
"768",19924,-3.22190656206,"DivAnc","1_SC3"
"769",19983,-3.73110908439,"DivAnc","1_SC3"
"770",19997,-4.8280190974,"DivAnc","1_SC3"
"771",20008,-3.23142200177,"DivAnc","1_SC3"
"772",20024,-5.73110908439,"DivAnc","1_SC3"
"773",20111,-5.43007908873,"DivAnc","1_SC3"
"774",20125,-4.68971639923,"DivAnc","1_SC3"
"775",20132,-3.66665109517,"DivAnc","1_SC3"
"776",20144,-3.68971639923,"DivAnc","1_SC3"
"777",20167,-5.43007908873,"DivAnc","1_SC3"
"778",20172,-5.73110908439,"DivAnc","1_SC3"
"779",20188,-4.10785979399,"DivAnc","1_SC3"
"780",20216,-4.45235548344,"DivAnc","1_SC3"
"781",20260,-3.09865179221,"DivAnc","1_SC3"
"782",20261,-4.47583657929,"DivAnc","1_SC3"
"783",20312,-5.43007908873,"DivAnc","1_SC3"
"784",20415,-3.138932327,"DivAnc","1_SC3"
"785",20489,-3.13013618871,"DivAnc","1_SC3"
"786",20521,-3.24255836789,"DivAnc","1_SC3"
"787",20581,-5.43007908873,"DivAnc","1_SC3"
"788",20611,-5.12904909306,"DivAnc","1_SC3"
"789",20673,-3.30297429036,"DivAnc","1_SC3"
"790",20705,-3.03127135853,"DivAnc","1_SC3"
"791",20718,-3.30950515752,"DivAnc","1_SC3"
"792",20954,-5.43007908873,"DivAnc","1_SC3"
"793",21038,-3.11832522767,"DivAnc","1_SC3"
"794",21045,-3.00765341236,"DivAnc","1_SC3"
"795",21078,-3.167627999,"DivAnc","1_SC3"
"796",21115,-5.73110908439,"DivAnc","1_SC3"
"797",21146,-3.08568681504,"DivAnc","1_SC3"
"798",21185,-5.73110908439,"DivAnc","1_SC3"
"799",21247,-5.73110908439,"DivAnc","1_SC3"
"800",21423,-3.8280190974,"DivAnc","1_SC3"
"801",21456,-3.61716573209,"DivAnc","1_SC3"
"802",21469,-2.76732125705,"DivAnc","1_SC3"
"803",21506,-5.73110908439,"DivAnc","1_SC3"
"804",21539,-3.41304574943,"DivAnc","1_SC3"
"805",21573,-2.85258728889,"DivAnc","1_SC3"
"806",21586,-5.43007908873,"DivAnc","1_SC3"
"807",21595,-5.25398782967,"DivAnc","1_SC3"
"808",21631,-3.03387974163,"DivAnc","1_SC3"
"809",21747,-4.09764062881,"DivAnc","1_SC3"
"810",21791,-3.23556474685,"DivAnc","1_SC3"
"811",21930,-3.27171659663,"DivAnc","1_SC3"
"812",22192,-3.41096279828,"DivAnc","1_SC3"
"813",22262,-3.35819708142,"DivAnc","1_SC3"
"814",22299,-5.43007908873,"DivAnc","1_SC3"
"815",22335,-3.14904572148,"DivAnc","1_SC3"
"816",22361,-3.63768739923,"DivAnc","1_SC3"
"817",22384,-3.42147891697,"DivAnc","1_SC3"
"818",22402,-5.73110908439,"DivAnc","1_SC3"
"819",22409,-3.25689282032,"DivAnc","1_SC3"
"820",22425,-4.09764062881,"DivAnc","1_SC3"
"821",22484,-3.36004122212,"DivAnc","1_SC3"
"822",22534,-3.3750832272,"DivAnc","1_SC3"
"823",22677,-5.25398782967,"DivAnc","1_SC3"
"824",22766,-2.70703409709,"DivAnc","1_SC3"
"825",22805,-3.08177422568,"DivAnc","1_SC3"
"826",22816,-3.17120245936,"DivAnc","1_SC3"
"827",22860,-3.84461835922,"DivAnc","1_SC3"
"828",22865,-5.43007908873,"DivAnc","1_SC3"
"829",22941,-4.04091300436,"DivAnc","1_SC3"
"830",22955,-4.28395105305,"DivAnc","1_SC3"
"831",22987,-3.498112974,"DivAnc","1_SC3"
"832",23010,-5.43007908873,"DivAnc","1_SC3"
"833",23014,-4.40888978966,"DivAnc","1_SC3"
"834",23061,-3.35089784268,"DivAnc","1_SC3"
"835",23132,-5.73110908439,"DivAnc","1_SC3"
"836",23140,-5.12904909306,"DivAnc","1_SC3"
"837",23204,-5.73110908439,"DivAnc","1_SC3"
"838",23257,-3.7398830087,"DivAnc","1_SC3"
"839",23350,-3.97523422872,"DivAnc","1_SC3"
"840",23376,-3.33316907572,"DivAnc","1_SC3"
"841",23417,-4.45235548344,"DivAnc","1_SC3"
"842",23428,-5.43007908873,"DivAnc","1_SC3"
"843",23444,-4.02353890829,"DivAnc","1_SC3"
"844",23446,-4.52698910174,"DivAnc","1_SC3"
"845",23481,-3.14339811937,"DivAnc","1_SC3"
"846",23530,-3.86187736466,"DivAnc","1_SC3"
"847",23585,-4.26871108649,"DivAnc","1_SC3"
"848",23595,-5.43007908873,"DivAnc","1_SC3"
"849",23627,-3.33841213113,"DivAnc","1_SC3"
"850",23638,-5.73110908439,"DivAnc","1_SC3"
"851",23653,-5.12904909306,"DivAnc","1_SC3"
"852",23745,-4.50066016301,"DivAnc","1_SC3"
"853",23748,-2.99952031921,"DivAnc","1_SC3"
"854",23829,-2.92970537438,"DivAnc","1_SC3"
"855",23877,-5.73110908439,"DivAnc","1_SC3"
"856",23909,-5.73110908439,"DivAnc","1_SC3"
"857",23911,-2.4370839903,"DivAnc","1_SC3"
"858",23990,-5.73110908439,"DivAnc","1_SC3"
"859",24016,-5.25398782967,"DivAnc","1_SC3"
"860",24067,-3.56974108216,"DivAnc","1_SC3"
"861",24074,-5.25398782967,"DivAnc","1_SC3"
"862",24082,-3.59122999799,"DivAnc","1_SC3"
"863",24170,-3.23834869537,"DivAnc","1_SC3"
"864",24235,-5.25398782967,"DivAnc","1_SC3"
"865",24254,-3.02781770627,"DivAnc","1_SC3"
"866",24279,-3.07024360639,"DivAnc","1_SC3"
"867",24304,-3.27171659663,"DivAnc","1_SC3"
"868",24309,-4.05901122646,"DivAnc","1_SC3"
"869",24322,-3.90503428169,"DivAnc","1_SC3"
"870",24341,-4.38868640357,"DivAnc","1_SC3"
"871",24392,-5.43007908873,"DivAnc","1_SC3"
"872",24499,-3.26871108649,"DivAnc","1_SC3"
"873",24504,-5.43007908873,"DivAnc","1_SC3"
"874",24527,-5.73110908439,"DivAnc","1_SC3"
"875",24563,-4.95295783401,"DivAnc","1_SC3"
"876",24689,-5.43007908873,"DivAnc","1_SC3"
"877",24714,-5.73110908439,"DivAnc","1_SC3"
"878",24732,-3.28240276449,"DivAnc","1_SC3"
"879",24789,-5.43007908873,"DivAnc","1_SC3"
"880",24845,-3.41935522334,"DivAnc","1_SC3"
"881",24858,-4.88601104438,"DivAnc","1_SC3"
"882",24874,-5.73110908439,"DivAnc","1_SC3"
"883",24957,-5.73110908439,"DivAnc","1_SC3"
"884",25017,-5.73110908439,"DivAnc","1_SC3"
"885",25033,-4.95295783401,"DivAnc","1_SC3"
"886",25069,-2.97982998041,"DivAnc","1_SC3"
"887",25202,-2.88974961394,"DivAnc","1_SC3"
"888",25354,-2.53687233567,"DivAnc","1_SC3"
"889",25357,-5.73110908439,"DivAnc","1_SC3"
"890",25361,-2.966932952,"DivAnc","1_SC3"
"891",25390,-4.33316907572,"DivAnc","1_SC3"
"892",25412,-4.95295783401,"DivAnc","1_SC3"
"893",25424,-4.68971639923,"DivAnc","1_SC3"
"894",25449,-5.73110908439,"DivAnc","1_SC3"
"895",25491,-4.77686657495,"DivAnc","1_SC3"
"896",25498,-3.40272948095,"DivAnc","1_SC3"
"897",25514,-5.73110908439,"DivAnc","1_SC3"
"898",25630,-3.95295783401,"DivAnc","1_SC3"
"899",25718,-2.4149289855,"DivAnc","1_SC3"
"900",25742,-5.73110908439,"DivAnc","1_SC3"
"901",25807,-5.73110908439,"DivAnc","1_SC3"
"902",25825,-2.9714412397,"DivAnc","1_SC3"
"903",25826,-5.73110908439,"DivAnc","1_SC3"
"904",25925,-5.73110908439,"DivAnc","1_SC3"
"905",25942,-3.14564835488,"DivAnc","1_SC3"
"906",26014,-5.73110908439,"DivAnc","1_SC3"
"907",26037,-4.18704104004,"DivAnc","1_SC3"
"908",26051,-4.88601104438,"DivAnc","1_SC3"
"909",26054,-5.73110908439,"DivAnc","1_SC3"
"910",26210,-3.10993280262,"DivAnc","1_SC3"
"911",26256,-4.03213908006,"DivAnc","1_SC3"
"912",26269,-2.46723640753,"DivAnc","1_SC3"
"913",26298,-3.23004982217,"DivAnc","1_SC3"
"914",26440,-5.43007908873,"DivAnc","1_SC3"
"915",26443,-5.73110908439,"DivAnc","1_SC3"
"916",26772,-5.73110908439,"DivAnc","1_SC3"
"917",26773,-3.93871739489,"DivAnc","1_SC3"
"918",26775,-5.73110908439,"DivAnc","1_SC3"
"919",26893,-3.8390144817,"DivAnc","1_SC3"
"920",26898,-3.80169015868,"DivAnc","1_SC3"
"921",26906,-3.37127360205,"DivAnc","1_SC3"
"922",26916,-5.12904909306,"DivAnc","1_SC3"
"923",26947,-3.52698910174,"DivAnc","1_SC3"
"924",26976,-3.63419907138,"DivAnc","1_SC3"
"925",26992,-5.25398782967,"DivAnc","1_SC3"
"926",27021,-5.73110908439,"DivAnc","1_SC3"
"927",27165,-5.25398782967,"DivAnc","1_SC3"
"928",27267,-5.43007908873,"DivAnc","1_SC3"
"929",27369,-3.20736261758,"DivAnc","1_SC3"
"930",27521,-3.5727465923,"DivAnc","1_SC3"
"931",27542,-4.95295783401,"DivAnc","1_SC3"
"932",27585,-5.43007908873,"DivAnc","1_SC3"
"933",27593,-5.73110908439,"DivAnc","1_SC3"
"934",27607,-4.43007908873,"DivAnc","1_SC3"
"935",27652,-5.73110908439,"DivAnc","1_SC3"
"936",27665,-3.74883785135,"DivAnc","1_SC3"
"937",27689,-2.72293490039,"DivAnc","1_SC3"
"938",27694,-5.73110908439,"DivAnc","1_SC3"
"939",27788,-2.95878737767,"DivAnc","1_SC3"
"940",27825,-3.01427136109,"DivAnc","1_SC3"
"941",27939,-3.39665533324,"DivAnc","1_SC3"
"942",27944,-5.12904909306,"DivAnc","1_SC3"
"943",28093,-5.43007908873,"DivAnc","1_SC3"
"944",28147,-5.25398782967,"DivAnc","1_SC3"
"945",28151,-5.73110908439,"DivAnc","1_SC3"
"946",28247,-2.65885918678,"DivAnc","1_SC3"
"947",28267,-5.43007908873,"DivAnc","1_SC3"
"948",28326,-3.15476773419,"DivAnc","1_SC3"
"949",28333,-2.93384154356,"DivAnc","1_SC3"
"950",28341,-4.18704104004,"DivAnc","1_SC3"
"951",28374,-5.73110908439,"DivAnc","1_SC3"
"952",28478,-4.00683321479,"DivAnc","1_SC3"
"953",28637,-5.73110908439,"DivAnc","1_SC3"
"954",28754,-2.87923948366,"DivAnc","1_SC3"
"955",28847,-3.37317423739,"DivAnc","1_SC3"
"956",28856,-5.25398782967,"DivAnc","1_SC3"
"957",28861,-5.43007908873,"DivAnc","1_SC3"
"958",28864,-5.73110908439,"DivAnc","1_SC3"
"959",28874,-3.04180022527,"DivAnc","1_SC3"
"960",28883,-5.43007908873,"DivAnc","1_SC3"
"961",28900,-5.73110908439,"DivAnc","1_SC3"
"962",28944,-3.44555177538,"DivAnc","1_SC3"
"963",28977,-3.19708297834,"DivAnc","1_SC3"
"964",28989,-3.96025707275,"DivAnc","1_SC3"
"965",29006,-4.28395105305,"DivAnc","1_SC3"
"966",29018,-5.12904909306,"DivAnc","1_SC3"
"967",29154,-4.19963016735,"DivAnc","1_SC3"
"968",29159,-3.31780932031,"DivAnc","1_SC3"
"969",29473,-3.87377658796,"DivAnc","1_SC3"
"970",29490,-3.25398782967,"DivAnc","1_SC3"
"971",29557,-5.43007908873,"DivAnc","1_SC3"
"972",29561,-2.84124736313,"DivAnc","1_SC3"
"973",29596,-3.8390144817,"DivAnc","1_SC3"
"974",29626,-2.91886438759,"DivAnc","1_SC3"
"975",29681,-3.39265259079,"DivAnc","1_SC3"
"976",29728,-5.73110908439,"DivAnc","1_SC3"
"977",29764,-3.04002759227,"DivAnc","1_SC3"
"978",29778,-3.05533074272,"DivAnc","1_SC3"
"979",29894,-5.73110908439,"DivAnc","1_SC3"
"980",29980,-5.73110908439,"DivAnc","1_SC3"
"981",29999,-3.43007908873,"DivAnc","1_SC3"
"982",30035,-5.73110908439,"DivAnc","1_SC3"
"983",30183,-4.23974739056,"DivAnc","1_SC3"
"984",30287,-2.91953407852,"DivAnc","1_SC3"
"985",30319,-5.73110908439,"DivAnc","1_SC3"
"986",30341,-3.43007908873,"DivAnc","1_SC3"
"987",30414,-5.25398782967,"DivAnc","1_SC3"
"988",30477,-3.40888978966,"DivAnc","1_SC3"
"989",30694,-4.21259514451,"DivAnc","1_SC3"
"990",30699,-5.73110908439,"DivAnc","1_SC3"
"991",30766,-5.73110908439,"DivAnc","1_SC3"
"992",30790,-2.98214622314,"DivAnc","1_SC3"
"993",30845,-5.43007908873,"DivAnc","1_SC3"
"994",30863,-5.25398782967,"DivAnc","1_SC3"
"995",30890,-4.14004447737,"DivAnc","1_SC3"
"996",30897,-5.73110908439,"DivAnc","1_SC3"
"997",30905,-3.32117596106,"DivAnc","1_SC3"
"998",30944,-3.08177422568,"DivAnc","1_SC3"
